Timestamp,Value,Type
22:19:30.77,"-17579\r\n",received
22:19:30.77,"-17575\r\n",received
22:19:30.77,"-17570\r\n",received
22:19:30.77,"-17566\r\n",received
22:19:30.77,"-17562\r\n",received
22:19:30.77,"-17558\r\n",received
22:19:30.77,"-17553\r\n",received
22:19:30.77,"-17549\r\n",received
22:19:30.77,"-17545\r\n",received
22:19:30.77,"-17540\r\n",received
22:19:30.77,"-17536\r\n",received
22:19:30.77,"-17532\r\n",received
22:19:30.77,"-17528\r\n",received
22:19:30.77,"-17523\r\n",received
22:19:30.77,"-17519\r\n",received
22:19:30.77,"-17515\r\n",received
22:19:30.77,"-17510\r\n",received
22:19:30.77,"-17506\r\n",received
22:19:30.77,"-17502\r\n",received
22:19:30.77,"-17498\r\n",received
22:19:30.77,"-17493\r\n",received
22:19:30.77,"-17489\r\n",received
22:19:30.77,"-17485\r\n",received
22:19:30.77,"-17481\r\n",received
22:19:30.77,"-17476\r\n",received
22:19:30.77,"-17472\r\n",received
22:19:30.77,"-17468\r\n",received
22:19:30.77,"-17464\r\n",received
22:19:30.77,"-17459\r\n",received
22:19:30.77,"-17455\r\n",received
22:19:30.77,"-17451\r\n",received
22:19:30.77,"-17446\r\n",received
22:19:30.77,"-17442\r\n",received
22:19:30.77,"-17438\r\n",received
22:19:30.77,"-17434\r\n",received
22:19:30.77,"-17429\r\n",received
22:19:30.77,"-17444\r\n",received
22:19:30.77,"-17439\r\n",received
22:19:30.77,"-17454\r\n",received
22:19:30.77,"-17448\r\n",received
22:19:30.77,"-17463\r\n",received
22:19:30.77,"-17457\r\n",received
22:19:30.77,"1200\r\n",received
22:19:30.77,"1200\r\n",received
22:19:30.77,"1200\r\n",received
22:19:30.99,"1202\r\n",received
22:19:30.99,"1201\r\n",received
22:19:30.99,"1203\r\n",received
22:19:30.99,"1204\r\n",received
22:19:30.99,"1205\r\n",received
22:19:30.99,"1206\r\n",received
22:19:30.99,"1208\r\n",received
22:19:30.99,"1207\r\n",received
22:19:30.99,"1209\r\n",received
22:19:30.99,"1209\r\n",received
22:19:30.99,"1211\r\n",received
22:19:30.99,"1212\r\n",received
22:19:30.99,"1213\r\n",received
22:19:30.99,"1213\r\n",received
22:19:30.99,"1215\r\n",received
22:19:30.99,"1217\r\n",received
22:19:30.99,"1217\r\n",received
22:19:30.99,"1218\r\n",received
22:19:30.99,"1219\r\n",received
22:19:30.99,"1220\r\n",received
22:19:30.99,"1221\r\n",received
22:19:30.99,"1222\r\n",received
22:19:30.99,"1223\r\n",received
22:19:30.99,"1224\r\n",received
22:19:30.99,"1226\r\n",received
22:19:30.99,"1226\r\n",received
22:19:30.99,"1227\r\n",received
22:19:30.99,"1230\r\n",received
22:19:30.99,"1231\r\n",received
22:19:30.99,"1232\r\n",received
22:19:30.99,"1233\r\n",received
22:19:30.99,"1235\r\n",received
22:19:30.99,"1236\r\n",received
22:19:30.99,"1237\r\n",received
22:19:30.99,"1237\r\n",received
22:19:30.99,"1239\r\n",received
22:19:30.99,"1239\r\n",received
22:19:30.99,"1241\r\n",received
22:19:30.99,"1241\r\n",received
22:19:30.99,"1241\r\n",received
22:19:30.99,"1243\r\n",received
22:19:30.99,"1242\r\n",received
22:19:30.99,"1244\r\n",received
22:19:30.99,"1245\r\n",received
22:19:30.99,"1246\r\n",received
22:19:30.99,"1247\r\n",received
22:19:30.99,"1248\r\n",received
22:19:30.99,"1248\r\n",received
22:19:30.99,"1250\r\n",received
22:19:30.99,"1251\r\n",received
22:19:30.99,"1250\r\n",received
22:19:30.99,"1252\r\n",received
22:19:30.99,"1252\r\n",received
22:19:30.99,"1253\r\n",received
22:19:30.99,"1254\r\n",received
22:19:30.99,"1254\r\n",received
22:19:30.111,"1254\r\n",received
22:19:30.111,"1255\r\n",received
22:19:30.111,"1256\r\n",received
22:19:30.111,"1258\r\n",received
22:19:30.111,"1258\r\n",received
22:19:30.111,"1259\r\n",received
22:19:30.111,"1260\r\n",received
22:19:30.111,"1261\r\n",received
22:19:30.111,"1261\r\n",received
22:19:30.111,"1261\r\n",received
22:19:30.111,"1261\r\n",received
22:19:30.111,"1262\r\n",received
22:19:30.111,"1263\r\n",received
22:19:30.111,"1263\r\n",received
22:19:30.111,"1264\r\n",received
22:19:30.111,"1266\r\n",received
22:19:30.111,"1267\r\n",received
22:19:30.111,"1268\r\n",received
22:19:30.111,"1269\r\n",received
22:19:30.111,"1271\r\n",received
22:19:30.111,"1271\r\n",received
22:19:30.111,"1273\r\n",received
22:19:30.111,"1275\r\n",received
22:19:30.111,"1275\r\n",received
22:19:30.111,"1278\r\n",received
22:19:30.111,"1279\r\n",received
22:19:30.111,"1280\r\n",received
22:19:30.111,"1281\r\n",received
22:19:30.111,"1281\r\n",received
22:19:30.111,"1283\r\n",received
22:19:30.111,"1284\r\n",received
22:19:30.111,"1285\r\n",received
22:19:30.111,"1286\r\n",received
22:19:30.111,"1286\r\n",received
22:19:30.111,"1287\r\n",received
22:19:30.111,"1288\r\n",received
22:19:30.111,"1288\r\n",received
22:19:30.111,"1289\r\n",received
22:19:30.111,"1290\r\n",received
22:19:30.111,"1291\r\n",received
22:19:30.111,"1291\r\n",received
22:19:30.111,"1292\r\n",received
22:19:30.111,"1294\r\n",received
22:19:30.111,"1294\r\n",received
22:19:30.111,"1293\r\n",received
22:19:30.111,"1295\r\n",received
22:19:30.111,"1297\r\n",received
22:19:30.111,"1298\r\n",received
22:19:30.111,"1299\r\n",received
22:19:30.111,"1300\r\n",received
22:19:30.111,"1301\r\n",received
22:19:30.111,"1302\r\n",received
22:19:30.111,"1303\r\n",received
22:19:30.111,"1303\r\n",received
22:19:30.111,"1304\r\n",received
22:19:30.111,"1305\r\n",received
22:19:30.111,"1305\r\n",received
22:19:30.111,"1305\r\n",received
22:19:30.111,"1308\r\n",received
22:19:30.111,"1307\r\n",received
22:19:30.111,"1307\r\n",received
22:19:30.111,"1307\r\n",received
22:19:30.111,"1308\r\n",received
22:19:30.111,"1308\r\n",received
22:19:30.111,"1309\r\n",received
22:19:30.111,"1311\r\n",received
22:19:30.111,"1311\r\n",received
22:19:30.111,"1312\r\n",received
22:19:30.111,"1313\r\n",received
22:19:30.111,"1313\r\n",received
22:19:30.111,"1314\r\n",received
22:19:30.111,"1315\r\n",received
22:19:30.111,"1315\r\n",received
22:19:30.111,"1318\r\n",received
22:19:30.111,"1413\r\n",received
22:19:30.111,"1414\r\n",received
22:19:30.111,"1415\r\n",received
22:19:30.117,"1415\r\n",received
22:19:30.117,"1416\r\n",received
22:19:30.117,"1415\r\n",received
22:19:30.117,"1416\r\n",received
22:19:30.117,"1417\r\n",received
22:19:30.117,"1417\r\n",received
22:19:30.117,"1417\r\n",received
22:19:30.117,"1418\r\n",received
22:19:30.117,"1418\r\n",received
22:19:30.117,"1418\r\n",received
22:19:30.117,"1419\r\n",received
22:19:30.117,"1420\r\n",received
22:19:30.117,"1420\r\n",received
22:19:30.117,"1420\r\n",received
22:19:30.117,"1419\r\n",received
22:19:30.117,"1420\r\n",received
22:19:30.117,"1421\r\n",received
22:19:30.117,"1421\r\n",received
22:19:30.117,"1421\r\n",received
22:19:30.117,"1420\r\n",received
22:19:30.117,"1422\r\n",received
22:19:30.117,"1423\r\n",received
22:19:30.117,"1424\r\n",received
22:19:30.117,"1424\r\n",received
22:19:30.117,"1425\r\n",received
22:19:30.117,"1426\r\n",received
22:19:30.117,"1425\r\n",received
22:19:30.117,"1426\r\n",received
22:19:30.117,"1428\r\n",received
22:19:30.117,"1428\r\n",received
22:19:30.117,"1428\r\n",received
22:19:30.117,"1429\r\n",received
22:19:30.117,"1428\r\n",received
22:19:30.117,"1429\r\n",received
22:19:30.117,"1430\r\n",received
22:19:30.117,"1430\r\n",received
22:19:30.117,"1430\r\n",received
22:19:30.117,"1431\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1431\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1433\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1433\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1432\r\n",received
22:19:30.117,"1433\r\n",received
22:19:30.117,"1433\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1433\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1435\r\n",received
22:19:30.117,"1434\r\n",received
22:19:30.117,"1435\r\n",received
22:19:30.117,"1435\r\n",received
22:19:30.117,"1435\r\n",received
22:19:30.117,"1436\r\n",received
22:19:30.117,"1436\r\n",received
22:19:30.117,"1436\r\n",received
22:19:30.117,"1438\r\n",received
22:19:30.117,"1438\r\n",received
22:19:30.117,"1439\r\n",received
22:19:30.117,"1442\r\n",received
22:19:30.117,"1442\r\n",received
22:19:30.117,"1442\r\n",received
22:19:30.117,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1441\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1441\r\n",received
22:19:30.127,"1441\r\n",received
22:19:30.127,"1441\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1442\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1443\r\n",received
22:19:30.127,"1444\r\n",received
22:19:30.127,"1446\r\n",received
22:19:30.127,"1445\r\n",received
22:19:30.127,"1445\r\n",received
22:19:30.127,"1445\r\n",received
22:19:30.127,"1445\r\n",received
22:19:30.127,"1445\r\n",received
22:19:30.127,"1446\r\n",received
22:19:30.127,"1446\r\n",received
22:19:30.127,"1446\r\n",received
22:19:30.127,"1447\r\n",received
22:19:30.127,"1447\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1449\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1449\r\n",received
22:19:30.127,"1449\r\n",received
22:19:30.127,"1449\r\n",received
22:19:30.127,"1450\r\n",received
22:19:30.127,"1451\r\n",received
22:19:30.127,"1449\r\n",received
22:19:30.127,"1451\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1448\r\n",received
22:19:30.127,"1424\r\n",received
22:19:30.127,"1424\r\n",received
22:19:30.127,"1423\r\n",received
22:19:30.127,"1424\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1422\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1425\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1424\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1422\r\n",received
22:19:30.137,"1422\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1423\r\n",received
22:19:30.137,"1422\r\n",received
22:19:30.137,"1422\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1421\r\n",received
22:19:30.182,"1421\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1421\r\n",received
22:19:30.182,"1421\r\n",received
22:19:30.182,"1421\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1423\r\n",received
22:19:30.182,"1422\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1423\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1427\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1427\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1427\r\n",received
22:19:30.182,"1427\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1428\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1427\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1426\r\n",received
22:19:30.182,"1425\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.182,"1424\r\n",received
22:19:30.197,"1424\r\n",received
22:19:30.197,"1422\r\n",received
22:19:30.197,"1423\r\n",received
22:19:30.197,"1421\r\n",received
22:19:30.197,"1422\r\n",received
22:19:30.197,"1369\r\n",received
22:19:30.197,"1369\r\n",received
22:19:30.197,"1370\r\n",received
22:19:30.197,"1369\r\n",received
22:19:30.197,"1369\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1369\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1359\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1359\r\n",received
22:19:30.197,"1359\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1360\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1368\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1367\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1366\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1364\r\n",received
22:19:30.197,"1365\r\n",received
22:19:30.197,"1363\r\n",received
22:19:30.197,"1362\r\n",received
22:19:30.197,"1361\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1294\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1293\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1292\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1291\r\n",received
22:19:30.197,"1290\r\n",received
22:19:30.197,"1290\r\n",received
22:19:30.197,"1289\r\n",received
22:19:30.197,"1290\r\n",received
22:19:30.197,"1289\r\n",received
22:19:30.197,"1289\r\n",received
22:19:30.204,"1290\r\n",received
22:19:30.204,"1290\r\n",received
22:19:30.204,"1289\r\n",received
22:19:30.204,"1289\r\n",received
22:19:30.204,"1290\r\n",received
22:19:30.204,"1288\r\n",received
22:19:30.204,"1287\r\n",received
22:19:30.204,"1286\r\n",received
22:19:30.204,"1287\r\n",received
22:19:30.204,"1286\r\n",received
22:19:30.204,"1286\r\n",received
22:19:30.204,"1286\r\n",received
22:19:30.204,"1287\r\n",received
22:19:30.204,"1285\r\n",received
22:19:30.204,"1285\r\n",received
22:19:30.204,"1284\r\n",received
22:19:30.204,"1283\r\n",received
22:19:30.204,"1284\r\n",received
22:19:30.204,"1284\r\n",received
22:19:30.204,"1283\r\n",received
22:19:30.204,"1284\r\n",received
22:19:30.204,"1283\r\n",received
22:19:30.204,"1282\r\n",received
22:19:30.204,"1219\r\n",received
22:19:30.211,"1220\r\n",received
22:19:30.211,"1219\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1219\r\n",received
22:19:30.211,"1219\r\n",received
22:19:30.211,"1219\r\n",received
22:19:30.211,"1219\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1220\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1218\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1215\r\n",received
22:19:30.211,"1216\r\n",received
22:19:30.211,"1216\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.211,"1217\r\n",received
22:19:30.217,"1216\r\n",received
22:19:30.217,"1216\r\n",received
22:19:30.217,"1217\r\n",received
22:19:30.217,"1217\r\n",received
22:19:30.217,"1218\r\n",received
22:19:30.217,"1218\r\n",received
22:19:30.217,"1217\r\n",received
22:19:30.217,"1217\r\n",received
22:19:30.217,"1218\r\n",received
22:19:30.217,"1216\r\n",received
22:19:30.217,"1216\r\n",received
22:19:30.217,"1217\r\n",received
